S,IMUACC,0.05,0.14,1.02
S,IMUACC,0.02,0.14,0.98
S,IMUACC,0.04,0.13,1.01
S,IMUACC,0.01,0.15,1.00
S,IMUACC,0.01,0.17,0.99
S,IMUACC,0.00,0.15,1.00
S,IMUACC,0.03,0.15,0.99
$GPGGA,050729.12S,IMUACC,0.01,0.13,1.01
S,IMUACC,0.00,0.14,1.00
S,IMUACC,0.02,0.14,1.01
S,IMUACC,0.03,0.14,0.98
S,IMUACC,0.02,0.14,1.01
S,IMUACC,0.05,0.11,1.02
$GPGGA,050730.123,,,,,0,00,,,M,0.0,M,,0000*57
S,IMUACC,0.04,0.13,0.99
S,IMUACC,0.00,0.14,0.98
S,IMUACC,0.00,0.101
S,IMUACC,0.01,0.12,1.01
S,IMUACC,-0.02,0.13,1.03
S,IMUACC,0.01,0.13,1.02
$GPGGA,050731.128,,,,,0,00,,,M,0.0,M,,0000*5D
S,IMUACC,0.02,0.13,1.02
S,IMUACC,0.02,0.13,1.02
S,IMUACC,0.01,0.14,0.99
S,IMUACC,0.01,0.14,0.99
S,IMUACC,0.00,0.14,1.00
S,IMUACC,0.02S,IMUACC,0.00,0.13,1.02
$GPGGA,050732.123,,,,,0,00,,,M,0.0,M,,0000*55
S,IMUACC,-0.02,0.12,1.01
S,IMUACC,-0.02,0.12,1.01
S,IMUACC,0.00,0.13,1.00
S,IMUACC,0.00,0.13,1.00
S,IMUACC,0.01,0.13,0.98
S,IMUACC,0.00,0.14,0.98
S,IMUACC,-0.01,0.12,1.01
S,IMUACC,-0.06S,IMUACC,-0.01,0.09,0.99
S,IMUACC,-0.01,0.09,0.99
S,IMUACC,-0.02,0.09,0.99
S,IMUACC,-0.02,0.08,1.02
S,IMUACC,-0.06,0.09,1.00
S,IM*51
S,IMUACC,-0.11,0.11,1.01
S,IMUACC,-0.11,0.11,1.01
S,IMUACC,-0.11,0.11,1.01
S,IMUACC,-0.10,0.10,1.00
S,IMUACC,-0.11,0.14,1.S,IMUACC,-0.10,0.12,1.00
$GPGGA,050737.127,,,,,0,00,,,M,0.0,M,,0000*54
S,IMUACC,-0.07,0.12,0.99
S,IMUACC,-0.07,0.12,0.99
S,IMUACUACC,-0.08,0.13,1.01
S,IMUACC,-0.05,0.13,1.01
S,IMUACC,-0.05,0.12,1.00
S,IMUACC,-0.06,0.13,1.01
S,IMUACC,-0.08,0.12,1.00
$GPGGA2,1.01
S,IMUACC,-0.04,0.12,1.01
S,IMUACC,-0.05,0.12,1.02
S,IMUACC,-0.05,0.12,0.99
S,IMUACC,-0.07,0.11,1.01
S,IMUACC,-0.06,0.12,1.C,-0.07,0.10,1.00
S,IMUACC,-0.07,0.10,1.00
S,IMUACC,-0.11,0.14,1.02
S,IMUACC,-0.09,0.13,1.02
S,IMUACC,-0.07,0.13,0.99
S,IMUACC,$GPGGA,050743.127,,,,,0,00,,,M,0.0,M,,0000*57
S,IMUACC,-0.04,0.10,1.00
S,IMUACC,-0.04,0.10,1.00
S,IMUACC,-0.04,0.10,1.00
S,IMUACC,-0.07,0.13,1.01
S,IMUACC,-0.07,0.13,1.01
S,IMUACC,-0.09,0.12,1.00
S,IMUACC,-0.06,0.13,1.00
S,IMUACC,-0.05,0.14,0.97
S,IMUACC,S,IMUACC,-0.05,0.13,1.01
S,IMUACC,-0.05,0.13,1.01
S,IMUACC,-0.05,0.13,1.01
S,IMUACC,-0.06,0.11,0.98
S,IMUACC,-0.08,0.13,1.00
S,IMUACC,-0.04,0.12,0.99
S,IMUACC,-0.26,0.18,1.06
S,IMUACC,-0.36,0.05,0.98
S,IMUACC,-0.47,-0.04,0.77
S,IMUACC,-0.91,-0.13,0.00
$GPGS,IMUACC,-0.55,0.05,-0.98
S,IMUACC,-0.50,0.02,-0.88
S,IMUACC,-0.53,0.01,-0.79
S,IMUACC,-0.53,0.03,-0.84
S,IMUACC,-0.44,0.02,-0.92
S,IMUACC,-0.70,0.05,-0.65
S,IMUACC,-0.71,0.05,-0.68
S,IMUACC,-0.70,0.06,-0.69
S,IMUACC,-0.70,0.05,-0.68
S,IMUACC,-0.70,0.05,-0S,IMUACC,-0.73,0.07,-0.64
S,IMUACC,-0.71,0.08,-0.66
S,IMUACC,-0.71,0.08,-0.67
S,IMUACC,-0.72,0.07,-0.64
S,IMUACC,-0.73,0.05,-0.65
$GPGGA,050752.123,,,,,0,00,,,M,0.0,M,,0000*53
S,IMUACC,-0.76,0.07,-0.62
S,IMUACC,-0.76,0.07,-0.62
S,IMUACC,-0.57,0.08,-0.62
SS,IMUACC,-0.76,0.08,-0.61
S,IMUACC,-0.77,0.09,-0.60
$GPGGA,050753.123,,,,,0,00,,,M,0.0,M,,0000*52
S,IMUACC,-0.77,0.07,-0.60
S,IMUACC,-0.79,0.09,-0.59
S,IMUACC,-0.79,0.09,-0.59
S,IMUACC,-0.80,0.10,-0.38
S,IMUACC,-0.80,0.10,-0.57
S,IMUACC,-0.81,0.10,-0.56
S0800.123,,,,,0,00,,,M,0.0,M,,0000*5B
S,IMUACC,-0.79,0.10,-0.38
S,IMUACC,-0.80,0.10,-0.57
S,IMUACC,-0.80,0.10,-0.57
S,IMUACC,-0.8UACC,-0.81,0.09,-0.57
S,IMUACC,-0.81,0.09,-0.57
S,IMUACC,-0.81,0.10,-0.56
S,IMUACC,-0.81,0.11,-0.54
S,IMUACC,-0.80,0.10,-0.56
SS,IMUACC,-0.80,0.09,-0.55
S,IMUACC,-0.80,0.09,-0.55
S,IMUACC,-0.80,0.10,-0.57
S,IMUACC,-0.82,0.11,-0.56
S,IMUACC,-0.79,0.08,-0.55
S,IMUACC,-0.80,0.11,-0.56
S,IMUACC,-0.79,0.10,-0.56
S,IMUACC,-0.79,0.10,-0.57
S,IMUACC,-0.80,0.07,-0.57
$GPGGA,050807.128,,,,,CC,-0.80,0.10,-0.56
S,IMUACC,-0.81,0.10,-0.53
S,IMUACC,-0.82,0.09,-0.56
S,IMUACC,-0.80,0.10,-0.38
$GPGGA,050808.123,,,,,0,00,,,M,0.0,M,,0000*53
S,IMUACC,-0.81,0.09,-0.55
S,IMUACC,-0.81,0.09,-0.55
S,IMUACC,-0.81,0.10,-0.55
S,IMUACC,-0.81,0.10,-0.55
S,IMUACS,IMUACC,-0.81,0.08,-0.54
$GPGGA,050809.123,,,,,0,00,,,M,0.0,M,,0000*52
S,IMUACC,-0.82,0.09,-0.55
S,IMUACC,-0.82,0.09,-0.55
S,IMUACC,-0.82,0.09,-0.55
S,IMUACC,-0.81,0.09,-0.55
S,IMUACC,-0.80,0.09,-0.56
S,IMUACC,-0.80,0.10,-0.56
S,IMUACC,-0.82,0.10,-0.55
S00,,,M,0.0,M,,0000*5F
S,IMUACC,-0.80,0.11,-0.59
S,IMUACC,-0.81,0.12,-0.54
S,IMUACC,-0.81,0.12,-0.54
S,IMUACC,-0.79,0.10,-0.58
S,IMUACC,-0.79,0.10,-0.59
S,IMUACC,-0.80,0.10,-0.59
S,IMUACC,-0.80,0.11,-0.58
S,IMUACC,-0.79,0.10,-0.57
S,IMUACC,-0.78,0.10,-0.57S,IMUACC,-0.80,0.10,-0.57
S,IMUACC,-0.80,0.11,-0.55
S,IMUACC,-0.79,0.09,-0.56
S,IMUACC,-0.79,0.11,-0.58
S,IMUACC,-0.79,0.08,-0.59
S,IMUACC,-0.80,0.11,-0.56
S,IMUACC,-0.78,0.09,-0.57
S,IMUACC,-0.78,0.10,-0.62
$GPGGA,050812.123,,,,,0,00,,,M,0.0,M,,0000*58
SS,IMUACC,-0.78,0.11,-0.59
S,IMUACC,-0.78,0.10,-0.60
S,IMUACC,-0.79,0.10,-0.59
S,IMUACC,-0.79,0.10,-0.59
S,IMUACC,-0.77,0.10,-0.58
$GPGGA,050813.128,,,,,0,00,,,M,0.0,M,,0000*52
S,IMUACC,-0.77,0.11,-0.58
S,IMUACC,-0.77,0.11,-0.58
S,IMUACC,-0.77,0.11,-0.58
S0.12,-0.63
S,IMUACC,-0.76,0.09,-0.61
S,IMUACC,-0.76,0.09,-0.61
S,IMUACC,-0.76,0.11,-0.61
$GPGGA,050814.123,,,,,0,00,,,M,0.0,M,,0000*5E
S,IMUACC,-0.76,0.12,-0.61
S,IMUACC,-0.76,0.12,-0.61
S,IMUACC,-0.76,0.12,-0.61
S,IMUACC,-0.76,0.10,-0.59
S,IMUACC,-0.77,0S,IMUACC,-0.78,0.09,-0.59
S,IMUACC,-0.78,0.11,-0.60
S,IMUACC,-0.78,0.11,-0.60
S,IMUACC,-0.78,0.11,-0.60
S,IMUACC,-0.78,0.13,-0.60
S,IMUACC,-0.78,0.11,-0.57
S,IMUACC,-0.77,0.10,-0.60
S,IMUACC,-0.78,0.11,-0.59
S,IMUACC,-0.78,0.11,-0.59
S,IMUACC,-0.77,0.11,-09
S,IMUACC,-0.78,0.11,-0.58
S,IMUACC,-0.78,0.11,-0.58
S,IMUACC,-0.78,0.11,-0.59
S,IMUACC,-0.77,0.12,-0.59
S,IMUACC,-0.78,0.12,-0.58
S,IMUACC,-0.77,0.12,-0.59
S,IMUACC,-0.79,0.12,-0.58
S,IMUACC,-0.77,0.11,-0.59
$GPGGA,050817.122,,,,,0,00,,,M,0.0,M,,0000*5C,0.11,-0.56
S,IMUACC,-0.78,0.12,-0.59
S,IMUACC,-0.78,0.12,-0.58
S,IMUACC,-0.77,0.12,-0.60
S,IMUACC,-0.78,0.12,-0.58
$GPGGA,050818.122,,,,,0,00,,,M,0.0,M,,0000*53
S,IMUACC,-0.77,0.11,-0.59
S,IMUACC,-0.77,0.12,-0.60
S,IMUACC,-0.77,0.12,-0.60
S,IMUACC,-0.77,
S,IMUACC,-0.78,0.12,-0.59
S,IMUACC,-0.78,0.11,-0.59
S,IMUACC,-0.78,0.12,-0.60
$GPGGA,050819.128,,,,,0,00,,,M,0.0,M,,0000*58
S,IMUACC,-0.78,0.12,-0.59
S,IMUACC,-0.79,0.12,-0.57
S,IMUACC,-0.79,0.12,-0.57
S,IMUACC,-0.78,0.13,-0.56
S,IMUACC,-0.78,0.13,-0.56
$GPGGA,050820.122,,,,,0,00,,,M,0.0,M,,0000*58
S,IMUACC,-0.76,0.12,-0.61
S,IMUACC,-0.76,0.12,-0.61
S,IMUACC,-0.78,0.12,-0.59
S,IMUACC,-0.78,0.12,-0.59
S,IMUACC,-0.76,0.11,-0.60
S,IMUACC,-0.79,0.11,-0.58
S,IMUACC,-0.77,0.12,-0.60
S,IMUACC,-0.78,0.12,-0.60
SS,IMUACC,-0.74,0.12,-0.59
S,IMUACC,-0.77,0.13,-0.58
S,IMUACC,-0.77,0.13,-0.58
S,IMUACC,-0.77,0.13,-0.58
S,IMUACC,-0.76,0.12,-0.60
S,IMUACC,-0.80,0.13,-0.58
S,IMUACC,-0.79,0.09,-0.59
S,IMUACC,-0.80,0.12,-0.75
S,IMUACC,-0.75,0.09,-0.63
S,IMUACC,-0.79,0.12,-0CC,-0.78,0.11,-0.58
S,IMUACC,-0.76,0.11,-0.58
S,IMUACC,-0.76,0.12,-0.61
S,IMUACC,-0.76,0.12,-0.61
S,IMUACC,-0.77,0.11,-0.64
S,IMUACC,-0.79,0.20,-0.61
S,IMUACC,-0.76,0.21,-0.76
S,IMUACC,-0.74,0.20,-0.79
S,IMUACC,-0.66,0.27,-0.72
S,IMUACC,-0.63,0.22,-0.85
$GS,IMUACC,0.19,0.64,-0.64
S,IMUACC,-0.02,0.63,-0.68
S,IMUACC,0.06,0.64,-0.74
S,IMUACC,0.04,0.67,-0.70
$GPGGA,050824.122,,,,,0,00,,,M,0.0,M,,0000*5C
S,IMUACC,0.01,0.68,-0.72
S,IMUACC,0.01,0.68,-0.72
S,IMUACC,-0.01,0.70,-0.70
S,IMUACC,-0.01,0.70,-0.70
S,IMUAS,IMUACC,0.01,0.69,-0.68
S,IMUACC,0.00,0.69,-0.70
$GPGGA,050825.128,,,,,0,00,,,M,0.0,M,,0000*57
S,IMUACC,0.00,0.69,-0.70
S,IMUACC,0.00,0.69,-0.70
S,IMUACC,0.00,0.69,-0.70
S,IMUACC,0.00,0.69,-0.70
S,IMUACC,0.00,0.70,-0.68
S,IMUACC,0.01,0.69,-0.70
S,IMUACC,*5E
S,IMUACC,0.00,0.69,-0.68
S,IMUACC,-0.18,0.70,-0.68
S,IMUACC,-0.18,0.70,-0.68
S,IMUACC,0.00,0.68,-0.68
S,IMUACC,-0.18,0.69,-0.66
S,IMUACC,0.00,0.69,-0.71
S,IMUACC,-0.01,0.71,-0.67
S,IMUACC,-0.19,0.69,-0.68
S,IMUACC,-0.01,0.70,-0.68
S,IMUACC,-0.00,0.69,0.68
S,IMUACC,0.00,0.70,-0.68
S,IMUACC,0.19,0.69,-0.66
S,IMUACC,0.19,0.69,-0.66
S,IMUACC,-0.01,0.70,-0.71
S,IMUACC,-0.01,0.70,-0.69
S,IMUACC,-0.00,0.68,-0.70
S,IMUACC,-0.00,0.69,-0.72
S,IMUACC,-0.01,0.69,-0.67
S,IMUACC,-0.01,0.69,-0.68
$GPGGA,050828.146,,,S,IMUACC,-0.76,0.64,0.02
S,IMUACC,-0.90,1.07,0.09
S,IMUACC,-0.70,0.65,0.43
S,IMUACC,-0.60,0.61,0.60
$GPGGA,050829.138,,,,,0,00,,,M,0.0,M,,0000*5A
S,IMUACC,-0.60,0.60,0.58
S,IMUACC,-0.60,0.60,0.58
S,IMUACC,-0.59,0.60,0.59
S,IMUACC,-0.59,0.60,0.59
S,IMUACC,60,0.05
S,IMUACC,-0.56,0.61,-0.33
$GPGGA,050830.137,,,,,0,00,,,M,0.0,M,,0000*5D
S,IMUACC,-0.05,0.70,-0.91
S,IMUACC,-0.05,0.70,-0.91
S,IMUACC,-0.05,0.70,-0.91
S,IMUACC,0.10,0.64,-0.93
S,IMUACC,0.15,0.68,-0.73
S,IMUACC,0.13,0.66,-0.56
S,IMUACC,0.12,0.63,-0.S,IMUACC,0.08,0.63,-0.72
$GPGGA,050831.149,,,,,0,00,,,M,0.0,M,,0000*55
S,IMUACC,0.07,0.64,-0.73
S,IMUACC,0.08,0.61,-0.70
S,IMUACC,0.08,0.61,-0.70
S,IMUACC,0.08,0.64,-0.72
S,IMUACC,0.08,0.64,-0.74
S,IMUACC,0.08,0.64,-0.71
S,IMUACC,0.07,0.65,-0.73
S,IMUACC,
S,IMUACC,0.05,0.65,-0.71
S,IMUACC,0.05,0.65,-0.71
S,IMUACC,0.05,0.64,-0.73
S,IMUACC,0.06,0.63,-0.71
S,IMUACC,0.05,0.65,-0.74
S,IMUACC,0.06,0.64,-0.69
S,IMUACC,0.04,0.64,-0.75
S,IMUACC,0.05,0.64,-0.72
$GPGGA,050833.122,,,,,0,00,,,M,0.0,M,,0000*5A
S,IMUACCS,IMUACC,0.03,0.64,-0.73
S,IMUACC,0.03,0.63,-0.72
S,IMUACC,0.04,0.64,-0.77
S,IMUACC,0.04,0.64,-0.72
$GPGGA,050834.127,,,,,0,00,,,M,0.0,M,,0000*58
S,IMUACC,0.05,0.65,-0.75
S,IMUACC,0.05,0.65,-0.75
S,IMUACC,0.05,0.64,-0.72
S,IMUACC,0.05,0.64,-0.72
S,IMUACC,S,IMUACC,0.04,0.64,-0.75
S,IMUACC,0.04,0.64,-0.76
S,IMUACC,0.05,0.64,-0.73
$GPGGA,050835.122,,,,,0,00,,,M,0.0,M,,0000*5C
S,IMUACC,0.04,0.63,-0.72
S,IMUACC,0.04,0.63,-0.72
S,IMUACC,0.03,0.64,-0.75
S,IMUACC,0.03,0.64,-0.73
S,IMUACC,0.03,0.64,-0.73
S,IMUACC,$GPGGA,050836.122,,,,,0,00,,,M,0.0,M,,0000*5F
S,IMUACC,0.03,0.64,-0.73
S,IMUACC,0.02,0.63,-0.74
S,IMUACC,0.02,0.63,-0.74
S,IMUACC,0.02,0.63,-0.74
S,IMUACC,0.03,0.63,-0.73
S,IMUACC,0.03,0.62,-0.73
S,IMUACC,0.02,0.63,-0.73
S,IMUACC,0.01,0.63,-0.75
S,IMUACC,IMUACC,0.02,0.63,-0.75
S,IMUACC,0.02,0.62,-0.77
S,IMUACC,0.02,0.62,-0.77
S,IMUACC,0.03,0.63,-0.73
S,IMUACC,0.02,0.63,-0.73
S,IMUACC,0.01,0.64,-0.75
S,IMUACC,0.01,0.63,-0.75
S,IMUACC,0.02,0.63,-0.74
S,IMUACC,0.01,0.63,-0.56
$GPGGA,050838.122,,,,,0,00,,,M,0.S,IMUACC,0.00,0.62,-0.94
S,IMUACC,0.01,0.62,-0.75
S,IMUACC,0.00,0.62,-0.76
$GPGGA,050839.122,,,,,0,00,,,M,0.0,M,,0000*50
S,IMUACC,0.00,0.62,-0.74
S,IMUACC,-0.18,0.62,-0.74
S,IMUACC,-0.18,0.62,-0.74
S,IMUACC,-0.18,0.62,-0.74
S,IMUACC,-0.19,0.62,-0.75
S,IMUS,IMUACC,0.00,0.62,-0.76
$GPGGA,050840.127,,,,,0,00,,,M,0.0,M,,0000*5B
S,IMUACC,0.00,0.63,-0.73
S,IMUACC,0.00,0.63,-0.73
S,IMUACC,0.18,0.61,-0.75
S,IMUACC,0.18,0.61,-0.75
S,IMUACC,0.18,0.61,-0.75
S,IMUACC,0.00,0.62,-0.56
S,IMUACC,0.00,0.62,-0.73
S,IMUACC,S,IMUACC,-0.01,0.62,-0.71
S,IMUACC,-0.01,0.62,-0.71
S,IMUACC,-0.02,0.67,-0.71
S,IMUACC,-0.00,0.62,-0.78
S,IMUACC,-0.02,0.63,-0.69
S,IMUACC,-0.03,0.66,-0.73
S,IMUACC,-0.07,0.63,-0.76
S,IMUACC,-0.15,0.72,-0.73
S,IMUACC,-0.13,0.67,-0.67
$GPGGA,050842.127,,,,,
S,IMUACC,-0.63,0.66,-0.13
S,IMUACC,-0.72,0.68,0.18
S,IMUACC,-0.84,0.66,0.20
S,IMUACC,-1.08,0.71,0.21
S,IMUACC,-0.44,0.64,0.20
S,IMUACC,-0.67,0.62,0.33
S,IMUACC,-0.59,0.62,0.39
$GPGGA,050843.127,,,,,0,00,,,M,0.0,M,,0000*58
S,IMUACC,-0.45,0.60,0.75
S,IMUACS,IMUACC,-0.36,0.58,0.64
S,IMUACC,-0.30,0.67,0.80
S,IMUACC,-0.29,0.63,0.70
S,IMUACC,-0.21,0.74,0.68
S,IMUACC,-0.11,0.73,0.65
$GPGGA,050844.127,,,,,0,00,,,M,0.0,M,,0000*5F
S,IMUACC,-0.16,0.74,0.78
S,IMUACC,-0.13,0.74,0.78
S,IMUACC,-0.13,0.72,0.73
S,IMUACC,63
S,IMUACC,-0.14,0.70,0.72
S,IMUACC,-0.14,0.72,0.72
S,IMUACC,-0.14,0.69,0.69
$GPGGA,050845.127,,,,,0,00,,,M,0.0,M,,0000*5E
S,IMUACC,-0.17,0.69,0.76
S,IMUACC,-0.17,0.69,0.76
S,IMUACC,-0.17,0.69,0.76
S,IMUACC,-0.13,0.71,0.70
S,IMUACC,-0.16,0.73,0.57
S,IMUAS,IMUACC,-0.19,0.73,0.74
S,IMUACC,-0.17,0.69,0.67
$GPGGA,050846.127,,,,,0,00,,,M,0.0,M,,0000*5D
S,IMUACC,-0.16,0.71,0.69
S,IMUACC,-0.16,0.71,0.69
S,IMUACC,-0.16,0.71,0.69
S,IMUACC,-0.21,0.75,0.73
S,IMUACC,-0.20,0.71,0.73
S,IMUACC,-0.22,0.75,0.69
S,IMUACC,$GPGGA,050847.127,,,,,0,00,,,M,0.0,M,,0000*5C
S,IMUACC,-0.31,0.75,0.60
S,IMUACC,-0.26,0.74,0.68
S,IMUACC,-0.26,0.74,0.68
S,IMUACC,-0.26,0.74,0.68
S,IMUACC,-0.25,0.72,0.67
S,IMUACC,-0.28,0.75,0.66
S,IMUACC,-0.29,0.74,0.67
S,IMUACC,-0.26,0.74,0.64
S,IMUACC,S,IMUACC,-0.30,0.73,0.64
S,IMUACC,-0.29,0.73,0.64
S,IMUACC,-0.29,0.73,0.64
S,IMUACC,-0.29,0.75,0.67
S,IMUACC,-0.29,0.75,0.64
S,IMUACC,-0.26,0.73,0.63
S,IMUACC,-0.28,0.73,0.63
S,IMUACC,-0.32,0.93,0.65
S,IMUACC,-0.28,0.74,0.63
$GPGGA,050849.122,,,,,0,00,,,M,S,IMUACC,-0.30,0.74,0.64
S,IMUACC,-0.30,0.74,0.64
S,IMUACC,-0.30,0.74,0.64
S,IMUACC,-0.31,0.75,0.65
S,IMUACC,-0.31,0.74,0.63
S,IMUACC,-0.31,0.73,0.66
S,IMUACC,-0.31,0.74,0.65
S,IMUACC,-0.30,0.74,0.61
S,IMUACC,-0.31,0.74,0.65
S,IMUACC,-0.32,0.73,0.64
$GPGGA-0.39,0.76,0.68
S,IMUACC,-0.35,0.79,0.68
S,IMUACC,-0.29,0.70,0.61
S,IMUACC,-0.29,0.71,0.66
S,IMUACC,-0.36,0.94,0.62
S,IMUACC,-0.56,0.74,0.59
S,IMUACC,-0.31,0.70,0.55
$GPGGA,050851.127,,,,,0,00,,,M,0.0,M,,0000*5B
S,IMUACC,-0.63,0.72,-0.03
S,IMUACC,-0.63,0.,0.76,-0.34
S,IMUACC,-0.30,0.79,-0.44
S,IMUACC,-0.16,0.71,-0.59
S,IMUACC,-0.08,0.76,-0.67
S,IMUACC,-0.07,0.76,-0.59
$GPGGA,050852.122,,,,,0,00,,,M,0.0,M,,0000*5D
S,IMUACC,-0.09,0.75,-0.62
S,IMUACC,-0.09,0.75,-0.62
S,IMUACC,-0.12,0.94,-0.64
S,IMUACC,-0.12,$GPGGA,050853.122,,,,,0,00,,,M,0.0,M,,0000*5C
S,IMUACC,-0.09,0.76,-0.59
S,IMUACC,-0.09,0.76,-0.59
S,IMUACC,-0.08,0.56,-0.61
S,IMUACC,-0.08,0.56,-0.61
S,IMUACC,-0.08,0.76,-0.64
S,IMUACC,-0.08,0.76,-0.64
S,IMUACC,-0.08,0.76,-0.64
S,IMUACC,-0.08,0.73,-0.63
SS,IMUACC,-0.11,0.94,-0.61
S,IMUACC,-0.11,0.94,-0.61
S,IMUACC,-0.11,0.75,-0.64
S,IMUACC,-0.11,0.75,-0.64
S,IMUACC,-0.11,0.75,-0.64
S,IMUACC,-0.11,0.75,-0.62
S,IMUACC,-0.11,0.75,-0.64
S,IMUACC,-0.10,0.74,-0.58
S,IMUACC,-0.11,0.76,-0.62
S,IMUACC,-0.11,0.77,-0S,IMUACC,-0.11,0.77,-0.60
S,IMUACC,-0.11,0.75,-0.52
S,IMUACC,-0.11,0.75,-0.52
S,IMUACC,-0.13,0.77,-0.68
S,IMUACC,-0.13,0.77,-0.68
S,IMUACC,-0.18,0.77,-0.66
S,IMUACC,-0.18,0.77,-0.66
S,IMUACC,-0.21,0.78,-0.60
S,IMUACC,-0.18,0.76,-0.59
S,IMUACC,-0.37,0.76,-0S,IMUACC,-0.26,0.79,0.70
S,IMUACC,-0.24,0.87,1.08
S,IMUACC,-0.24,0.87,1.08
S,IMUACC,-0.24,0.87,1.08
S,IMUACC,-0.15,0.83,0.80
S,IMUACC,-0.15,0.83,0.80
S,IMUACC,-0.15,0.72,0.69
S,IMUACC,-0.19,0.75,0.73
S,IMUACC,-0.15,0.71,0.62
$GPGGA,050857.127,,,,,0,00,,,M,S,IMUACC,-0.33,0.76,0.57
S,IMUACC,-0.26,0.73,0.47
S,IMUACC,-0.40,0.81,0.52
$GPGGA,050858.122,,,,,0,00,,,M,0.0,M,,0000*57
S,IMUACC,-0.46,0.77,0.55
S,IMUACC,-0.46,0.77,0.55
S,IMUACC,-0.42,0.76,0.50
S,IMUACC,-0.42,0.76,0.50
S,IMUACC,-0.42,0.76,0.50
S,IMUACC,41,0.83,0.51
$GPGGA,050859.122,,,,,0,00,,,M,0.0,M,,0000*56
S,IMUACC,-0.34,0.73,0.46
S,IMUACC,-0.34,0.73,0.46
S,IMUACC,-0.48,0.88,0.57
S,IMUACC,-0.48,0.88,0.57
S,IMUACC,-0.35,0.75,0.47
S,IMUACC,-0.35,0.75,0.47
S,IMUACC,-0.38,0.85,0.61
S,IMUACC,-0.10,0.54,0GA,050900.127,,,,,0,00,,,M,0.0,M,,0000*5E
S,IMUACC,-0.37,0.80,0.51
S,IMUACC,-0.39,0.80,0.56
S,IMUACC,-0.39,0.80,0.56
S,IMUACC,-0.39,0.80,0.56
S,IMUACC,-0.37,0.81,0.75
S,IMUACC,-0.37,0.81,0.75
S,IMUACC,-0.34,0.81,0.52
S,IMUACC,-0.36,0.79,0.47
S,IMUACC,-0.3S,IMUACC,-0.35,0.77,0.52
S,IMUACC,-0.35,0.77,0.52
S,IMUACC,-0.40,0.81,0.59
S,IMUACC,-0.40,0.81,0.59
S,IMUACC,-0.40,0.81,0.59
S,IMUACC,-0.35,0.79,0.52
S,IMUACC,-0.34,0.78,0.53
S,IMUACC,-0.36,0.80,0.53
S,IMUACC,-0.38,0.82,0.50
$GPGGA,050902.127,,,,,0,00,,,M,C,-0.19,0.81,0.52
S,IMUACC,-0.19,0.81,0.52
S,IMUACC,-0.39,0.82,0.52
S,IMUACC,-0.36,0.78,0.50
S,IMUACC,-0.39,0.82,0.52
S,IMUACC,-0UACC,-0.41,0.76,0.55
S,IMUACC,-0.34,0.79,0.61
S,IMUACC,-0.30,0.74,0.68
S,IMUACC,-0.47,0.79,0.50
$GPGGA,050907.127,,,,,0,00,,,M,58
S,IMUACC,-0.27,0.77,0.58
S,IMUACC,-0.27,0.77,0.58
S,IMUACC,-0.24,0.78,0.55
S,IMUACC,-0.24,0.78,0.55
S,IMUACC,-0.45,0.94,0.55
S,IMUACC,-0.56,1.08,0.80
S,IMUACC,-0.49,0.46,0.74
S,IMUACC,-0.69,0.28,0.01
S,IMUACC,-0.98,0.29,-0.05
$GPGGA,050908.127,,,,,0,00,0.66
S,IMUACC,-0.65,0.10,-0.80
S,IMUACC,-0.46,0.06,-0.90
S,IMUACC,-0.40,0.11,-0.87
$GPGGA,050909.127,,,,,0,00,,,M,0.0,M,,0000*57
S,IMUACC,0.00,0.23,-0.98
S,IMUACC,-0.01,0.22,-0.96
S,IMUACC,-0.01,0.22,-0.96
S,IMUACC,0.00,0.23,-0.97
S,IMUACC,0.00,0.23,-0.97$GPGGA,050910.127,,,,,0,00,,,M,0.0,M,,0000*5F
S,IMUACC,-0.01,0.37,-0.97
S,IMUACC,-0.01,0.37,-0.97
S,IMUACC,-0.01,0.37,-0.97
S,IMUACC,-0.03,0.35,-0.92
S,IMUACC,-0.03,0.35,-0.92
S,IMUACC,0.02,0.34,-0.93
S,IMUACC,0.02,0.34,-0.93
S,IMUACC,-0.03,0.41,-0.86
S,IS,IMUACC,-0.36,0.47,-0.70
S,IMUACC,-0.36,0.47,-0.83
S,IMUACC,-0.36,0.47,-0.83
S,IMUACC,-0.35,0.42,-0.77
S,IMUACC,-0.35,0.42,-0.77
S,IMUACC,-0.35,0.42,-0.77
S,IMUACC,-0.39,0.42,-0.74
S,IMUACC,-0.46,0.47,-0.80
S,IMUACC,-0.42,0.46,-0.72
S,IMUACC,-0.42,0.42,-0S,IMUACC,-0.72,0.38,-0.96
S,IMUACC,-0.72,0.38,-0.96
S,IMUACC,-0.72,0.37,-0.50
S,IMUACC,-0.72,0.37,-0.50
S,IMUACC,-0.83,0.19,-0.41
S,IMUACC,-0.83,0.19,-0.41
S,IMUACC,-0.87,0.39,-0.31
S,IMUACC,-0.82,0.36,-0.20
S,IMUACC,-0.92,0.38,-0.18
S,IMUACC,-0.95,0.39,0.0.39,0.88
S,IMUACC,-0.33,0.42,0.87
S,IMUACC,-0.32,0.43,0.89
S,IMUACC,-0.29,0.49,0.97
$GPGGA,050914.127,,,,,0,00,,,M,0.0,M,,0000*5B
S,IMUACC,-0.26,0.47,0.85
S,IMUACC,-0.26,0.44,0.91
S,IMUACC,-0.26,0.44,0.91
